,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,threads,number_operations,random_distribution,bandwidth_gb
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,342657859584,31.835222782278013,10.024274125,2.1223481854852,1.847109476682757,"[{'accessed_bytes': 8187281408, 'bandwidth': 0.7609949471137131, 'execution_time': 10.019777436}, {'accessed_bytes': 10804527104, 'bandwidth': 1.005124885617325, 'execution_time': 10.011193777}, {'accessed_bytes': 7583301632, 'bandwidth': 0.7048767735901531, 'execution_time': 10.019481794}, {'accessed_bytes': 50935627776, 'bandwidth': 4.739293221260882, 'execution_time': 10.009403889}, {'accessed_bytes': 59190018048, 'bandwidth': 5.507455493504841, 'execution_time': 10.009159414}, {'accessed_bytes': 14428405760, 'bandwidth': 1.342170842588603, 'execution_time': 10.011765696}, {'accessed_bytes': 7516192768, 'bandwidth': 0.699742308978738, 'execution_time': 10.003682656}, {'accessed_bytes': 53619982336, 'bandwidth': 4.99268960065864, 'execution_time': 10.002123904}, {'accessed_bytes': 52881784832, 'bandwidth': 4.920483443962436, 'execution_time': 10.00917909}, {'accessed_bytes': 7583301632, 'bandwidth': 0.705283628764741, 'execution_time': 10.013701881}, {'accessed_bytes': 14965276672, 'bandwidth': 1.392310391571347, 'execution_time': 10.010339709}, {'accessed_bytes': 14898167808, 'bandwidth': 1.3863555777500292, 'execution_time': 10.008254897}, {'accessed_bytes': 15099494400, 'bandwidth': 1.405279968683281, 'execution_time': 10.006902762}, {'accessed_bytes': 15904800768, 'bandwidth': 1.48003377632417, 'execution_time': 10.00821754}, {'accessed_bytes': 9059696640, 'bandwidth': 0.842907879564976, 'execution_time': 10.009990658}]",,,34.182810177689554
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,334873231360,30.941287425054295,10.079574121,2.062752495003619,1.7876200291239162,"[{'accessed_bytes': 8187281408, 'bandwidth': 0.757960029529637, 'execution_time': 10.059897228}, {'accessed_bytes': 10200547328, 'bandwidth': 0.9489792766563551, 'execution_time': 10.010756013}, {'accessed_bytes': 7918845952, 'bandwidth': 0.737213532238658, 'execution_time': 10.003885818}, {'accessed_bytes': 15166603264, 'bandwidth': 1.4106923619427612, 'execution_time': 10.012813836}, {'accessed_bytes': 50063212544, 'bandwidth': 4.661115306162094, 'execution_time': 10.002970735}, {'accessed_bytes': 8187281408, 'bandwidth': 0.7600495441021531, 'execution_time': 10.032240739}, {'accessed_bytes': 14562623488, 'bandwidth': 1.355071732471387, 'execution_time': 10.008695241}, {'accessed_bytes': 51673825280, 'bandwidth': 4.81155068586123, 'execution_time': 10.00197299}, {'accessed_bytes': 28454158336, 'bandwidth': 2.645903693924081, 'execution_time': 10.01548169}, {'accessed_bytes': 51405389824, 'bandwidth': 4.7869282574267125, 'execution_time': 10.001194383}, {'accessed_bytes': 7985954816, 'bandwidth': 0.7405817294487851, 'execution_time': 10.042780836}, {'accessed_bytes': 10267656192, 'bandwidth': 0.954282565273429, 'execution_time': 10.020616899}, {'accessed_bytes': 54358179840, 'bandwidth': 5.062457880350435, 'execution_time': 10.0000832}, {'accessed_bytes': 8589934592, 'bandwidth': 0.799934693811558, 'execution_time': 10.000816394}, {'accessed_bytes': 7851737088, 'bandwidth': 0.729794886351253, 'execution_time': 10.019938666}]",,,33.22295439668606
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,346013302784,31.981991105854224,10.075983041,2.132132740390281,2.612294137070828,"[{'accessed_bytes': 107911053312, 'bandwidth': 10.04785041613558, 'execution_time': 10.002139347}, {'accessed_bytes': 8455716864, 'bandwidth': 0.7852392461121791, 'execution_time': 10.028790638}, {'accessed_bytes': 7516192768, 'bandwidth': 0.69770669287051, 'execution_time': 10.032869215}, {'accessed_bytes': 8254390272, 'bandwidth': 0.768407257552141, 'execution_time': 10.004460427}, {'accessed_bytes': 8657043456, 'bandwidth': 0.8057232308015561, 'execution_time': 10.006537843}, {'accessed_bytes': 8791261184, 'bandwidth': 0.816725890339674, 'execution_time': 10.024783219}, {'accessed_bytes': 15367929856, 'bandwidth': 1.430891030077858, 'execution_time': 10.002508716}, {'accessed_bytes': 15971909632, 'bandwidth': 1.486699126925248, 'execution_time': 10.005386921}, {'accessed_bytes': 8321499136, 'bandwidth': 0.7735817302632211, 'execution_time': 10.018333806}, {'accessed_bytes': 16777216000, 'bandwidth': 1.5617876411694, 'execution_time': 10.004561176}, {'accessed_bytes': 15502147584, 'bandwidth': 1.441731643172599, 'execution_time': 10.013999532}, {'accessed_bytes': 53485764608, 'bandwidth': 4.976869416773354, 'execution_time': 10.008801885}, {'accessed_bytes': 8589934592, 'bandwidth': 0.799745853403772, 'execution_time': 10.003177842}, {'accessed_bytes': 54022635520, 'bandwidth': 5.030442428366921, 'execution_time': 10.001605369}, {'accessed_bytes': 8388608000, 'bandwidth': 0.778055562253638, 'execution_time': 10.041056679}]",,,34.34040146515169
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,341181464576,31.473994915099812,10.095636123,2.09826632767332,1.871559283258188,"[{'accessed_bytes': 11341398016, 'bandwidth': 1.05247209856809, 'execution_time': 10.035895502}, {'accessed_bytes': 8388608000, 'bandwidth': 0.7768791215984321, 'execution_time': 10.056262014}, {'accessed_bytes': 8187281408, 'bandwidth': 0.7598350799652851, 'execution_time': 10.035072348}, {'accessed_bytes': 7918845952, 'bandwidth': 0.734161222558245, 'execution_time': 10.045477442}, {'accessed_bytes': 8522825728, 'bandwidth': 0.7932190880731821, 'execution_time': 10.006693131}, {'accessed_bytes': 51405389824, 'bandwidth': 4.783198201519954, 'execution_time': 10.008993561}, {'accessed_bytes': 22145925120, 'bandwidth': 2.061767261729022, 'execution_time': 10.003553933}, {'accessed_bytes': 10871635968, 'bandwidth': 1.00836007636629, 'execution_time': 10.041056005}, {'accessed_bytes': 59055800320, 'bandwidth': 5.495921070824774, 'execution_time': 10.007421739}, {'accessed_bytes': 8657043456, 'bandwidth': 0.802321880932357, 'execution_time': 10.048959391}, {'accessed_bytes': 8522825728, 'bandwidth': 0.792872629111197, 'execution_time': 10.011065723}, {'accessed_bytes': 54492397568, 'bandwidth': 5.073784947738963, 'execution_time': 10.002394765}, {'accessed_bytes': 52143587328, 'bandwidth': 4.85615126230446, 'execution_time': 10.000203325}, {'accessed_bytes': 15300820992, 'bandwidth': 1.424745075920071, 'execution_time': 10.001789261}, {'accessed_bytes': 14227079168, 'bandwidth': 1.320925702156016, 'execution_time': 10.030844262}]",,,33.794944708706
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,335141666816,30.971346525432416,10.077863413,2.064756435028827,2.545193227696981,"[{'accessed_bytes': 105428025344, 'bandwidth': 9.816507980256166, 'execution_time': 10.002283928}, {'accessed_bytes': 8455716864, 'bandwidth': 0.7841503438782441, 'execution_time': 10.042717014}, {'accessed_bytes': 8120172544, 'bandwidth': 0.754179042073673, 'execution_time': 10.027459765}, {'accessed_bytes': 7784628224, 'bandwidth': 0.721621004810115, 'execution_time': 10.046825067}, {'accessed_bytes': 14562623488, 'bandwidth': 1.35483548847921, 'execution_time': 10.010440467}, {'accessed_bytes': 14495514624, 'bandwidth': 1.3473531218279922, 'execution_time': 10.019645022}, {'accessed_bytes': 8388608000, 'bandwidth': 0.780450174135706, 'execution_time': 10.010248263}, {'accessed_bytes': 15435038720, 'bandwidth': 1.437337359672137, 'execution_time': 10.001131539}, {'accessed_bytes': 11140071424, 'bandwidth': 1.035099544018138, 'execution_time': 10.023190581}, {'accessed_bytes': 7247757312, 'bandwidth': 0.6743302724362711, 'execution_time': 10.009931744}, {'accessed_bytes': 49727668224, 'bandwidth': 4.62722172677898, 'execution_time': 10.008705598}, {'accessed_bytes': 53687091200, 'bandwidth': 4.998985563857903, 'execution_time': 10.002029284}, {'accessed_bytes': 7046430720, 'bandwidth': 0.655601505018615, 'execution_time': 10.009891603}, {'accessed_bytes': 16307453952, 'bandwidth': 1.5156444089883392, 'execution_time': 10.020490235}, {'accessed_bytes': 7314866176, 'bandwidth': 0.6782180413027961, 'execution_time': 10.044704778}]",,,33.255230109953864
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,15,write,-1,10,False,340913029120,31.518853900375575,10.07333582,2.101256926691705,1.9290656745003982,"[{'accessed_bytes': 8589934592, 'bandwidth': 0.7952315954879121, 'execution_time': 10.059962463}, {'accessed_bytes': 7918845952, 'bandwidth': 0.7331134586539041, 'execution_time': 10.059834413}, {'accessed_bytes': 14831058944, 'bandwidth': 1.377322829499523, 'execution_time': 10.028513072}, {'accessed_bytes': 8053063680, 'bandwidth': 0.7475512323741481, 'execution_time': 10.032757188}, {'accessed_bytes': 58720256000, 'bandwidth': 5.464579819573953, 'execution_time': 10.007631292}, {'accessed_bytes': 8254390272, 'bandwidth': 0.765607673475165, 'execution_time': 10.041043561}, {'accessed_bytes': 14227079168, 'bandwidth': 1.322760897548882, 'execution_time': 10.016927492}, {'accessed_bytes': 8120172544, 'bandwidth': 0.752759107041526, 'execution_time': 10.046374636}, {'accessed_bytes': 8120172544, 'bandwidth': 0.7530653204219551, 'execution_time': 10.042289553}, {'accessed_bytes': 52344913920, 'bandwidth': 4.870808623880631, 'execution_time': 10.008605093}, {'accessed_bytes': 27514634240, 'bandwidth': 2.562221061754335, 'execution_time': 10.001088658}, {'accessed_bytes': 7985954816, 'bandwidth': 0.7415921285729361, 'execution_time': 10.02909782}, {'accessed_bytes': 55364812800, 'bandwidth': 5.15500161068244, 'execution_time': 10.002421705}, {'accessed_bytes': 52814675968, 'bandwidth': 4.918318119534932, 'execution_time': 10.000878106}, {'accessed_bytes': 8053063680, 'bandwidth': 0.7473009601193, 'execution_time': 10.036117174}]",,,33.843111677378786
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,16,write,-1,10,False,347288371200,32.2572995436957,10.026800277,2.016081221480981,1.8256647928423342,"[{'accessed_bytes': 17314086912, 'bandwidth': 1.609358752197858, 'execution_time': 10.01951863}, {'accessed_bytes': 54559506432, 'bandwidth': 5.079155357854167, 'execution_time': 10.004123997}, {'accessed_bytes': 8455716864, 'bandwidth': 0.7853952502135251, 'execution_time': 10.026798606}, {'accessed_bytes': 58384711680, 'bandwidth': 5.4352652575342475, 'execution_time': 10.004111561}, {'accessed_bytes': 8657043456, 'bandwidth': 0.804358336447296, 'execution_time': 10.023517672}, {'accessed_bytes': 7851737088, 'bandwidth': 0.7293098558626631, 'execution_time': 10.026602467}, {'accessed_bytes': 16575889408, 'bandwidth': 1.541754399666055, 'execution_time': 10.012943698}, {'accessed_bytes': 8053063680, 'bandwidth': 0.749433218495629, 'execution_time': 10.007562802}, {'accessed_bytes': 15904800768, 'bandwidth': 1.481096266058433, 'execution_time': 10.001037974}, {'accessed_bytes': 49861885952, 'bandwidth': 4.643421177522341, 'execution_time': 10.000708147}, {'accessed_bytes': 53016002560, 'bandwidth': 4.936185776077656, 'execution_time': 10.002662428}, {'accessed_bytes': 9126805504, 'bandwidth': 0.8480690475293781, 'execution_time': 10.022768812}, {'accessed_bytes': 7583301632, 'bandwidth': 0.705870403014565, 'execution_time': 10.005377715}, {'accessed_bytes': 7851737088, 'bandwidth': 0.729592717884168, 'execution_time': 10.022715168}, {'accessed_bytes': 8388608000, 'bandwidth': 0.779257048773026, 'execution_time': 10.025575017}, {'accessed_bytes': 15703474176, 'bandwidth': 1.461768142099014, 'execution_time': 10.005006662}]",,,34.636011649362196
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,16,write,-1,10,False,346483064832,32.19226611721834,10.023758465,2.012016632326146,1.907686196168287,"[{'accessed_bytes': 15569256448, 'bandwidth': 1.446844623294139, 'execution_time': 10.021808677}, {'accessed_bytes': 15569256448, 'bandwidth': 1.448859924435038, 'execution_time': 10.007868777}, {'accessed_bytes': 8053063680, 'bandwidth': 0.7482225521347611, 'execution_time': 10.023755604}, {'accessed_bytes': 8254390272, 'bandwidth': 0.7669941520412891, 'execution_time': 10.022892586}, {'accessed_bytes': 58049167360, 'bandwidth': 5.40163828163592, 'execution_time': 10.008537629}, {'accessed_bytes': 52546240512, 'bandwidth': 4.890712397114859, 'execution_time': 10.006210962}, {'accessed_bytes': 7381975040, 'bandwidth': 0.686982771907599, 'execution_time': 10.007528982}, {'accessed_bytes': 7516192768, 'bandwidth': 0.6990786610930411, 'execution_time': 10.013179331}, {'accessed_bytes': 57646514176, 'bandwidth': 5.36706061891628, 'execution_time': 10.003147684}, {'accessed_bytes': 7784628224, 'bandwidth': 0.723884130152164, 'execution_time': 10.015415034}, {'accessed_bytes': 7516192768, 'bandwidth': 0.699877768377398, 'execution_time': 10.001746471}, {'accessed_bytes': 7717519360, 'bandwidth': 0.7176380173803361, 'execution_time': 10.015495035}, {'accessed_bytes': 53888417792, 'bandwidth': 5.018244539827848, 'execution_time': 10.001007245}, {'accessed_bytes': 8522825728, 'bandwidth': 0.792293736777668, 'execution_time': 10.018380345}, {'accessed_bytes': 14898167808, 'bandwidth': 1.385875328097393, 'execution_time': 10.011723074}, {'accessed_bytes': 15569256448, 'bandwidth': 1.446932623801108, 'execution_time': 10.021199164}]",,,34.56618253939542
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,16,write,-1,10,False,346483064832,32.08819986809278,10.056266831,2.005512491755798,1.792769468177622,"[{'accessed_bytes': 55029268480, 'bandwidth': 5.12241842814819, 'execution_time': 10.005039752}, {'accessed_bytes': 8254390272, 'bandwidth': 0.765551238770928, 'execution_time': 10.041783764}, {'accessed_bytes': 50063212544, 'bandwidth': 4.661398836820498, 'execution_time': 10.002362302}, {'accessed_bytes': 51673825280, 'bandwidth': 4.809580861929625, 'execution_time': 10.006069423}, {'accessed_bytes': 20065550336, 'bandwidth': 1.868510250141847, 'execution_time': 10.001283107}, {'accessed_bytes': 8657043456, 'bandwidth': 0.805067369800415, 'execution_time': 10.014689829}, {'accessed_bytes': 16173236224, 'bandwidth': 1.504872660481901, 'execution_time': 10.009152532}, {'accessed_bytes': 7381975040, 'bandwidth': 0.687191818108976, 'execution_time': 10.004484656}, {'accessed_bytes': 7717519360, 'bandwidth': 0.718381688079181, 'execution_time': 10.005126967}, {'accessed_bytes': 55700357120, 'bandwidth': 5.185708281264603, 'execution_time': 10.003455109}, {'accessed_bytes': 17314086912, 'bandwidth': 1.612141745186173, 'execution_time': 10.002222229}, {'accessed_bytes': 8321499136, 'bandwidth': 0.774438529278294, 'execution_time': 10.007250036}, {'accessed_bytes': 8053063680, 'bandwidth': 0.7490385185775521, 'execution_time': 10.012836208}, {'accessed_bytes': 16978542592, 'bandwidth': 1.581057530435849, 'execution_time': 10.001217347}, {'accessed_bytes': 7449083904, 'bandwidth': 0.693533119363212, 'execution_time': 10.003127185}, {'accessed_bytes': 7650410496, 'bandwidth': 0.7124787819543861, 'execution_time': 10.000297806}]",,,34.454442255242505
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,16,write,-1,10,False,335410102272,31.051614894886942,10.059863265,1.9407259309304332,1.72538287788617,"[{'accessed_bytes': 7851737088, 'bandwidth': 0.730293824105217, 'execution_time': 10.01309303}, {'accessed_bytes': 8522825728, 'bandwidth': 0.7930515892840571, 'execution_time': 10.008806624}, {'accessed_bytes': 15032385536, 'bandwidth': 1.3966412331408011, 'execution_time': 10.024048888}, {'accessed_bytes': 8120172544, 'bandwidth': 0.7542499769077831, 'execution_time': 10.026516714}, {'accessed_bytes': 7985954816, 'bandwidth': 0.742909067053185, 'execution_time': 10.01131946}, {'accessed_bytes': 7784628224, 'bandwidth': 0.724633518844208, 'execution_time': 10.005057469}, {'accessed_bytes': 14159970304, 'bandwidth': 1.316426243999164, 'execution_time': 10.017652003}, {'accessed_bytes': 14965276672, 'bandwidth': 1.3937231240007661, 'execution_time': 10.000192836}, {'accessed_bytes': 7784628224, 'bandwidth': 0.723217517173063, 'execution_time': 10.024646566}, {'accessed_bytes': 51472498688, 'bandwidth': 4.792670733684811, 'execution_time': 10.00225191}, {'accessed_bytes': 14025752576, 'bandwidth': 1.306121539028272, 'execution_time': 10.00098353}, {'accessed_bytes': 12549357568, 'bandwidth': 1.16787554232644, 'execution_time': 10.007487593}, {'accessed_bytes': 48922361856, 'bandwidth': 4.554104090213327, 'execution_time': 10.004712035}, {'accessed_bytes': 51606716416, 'bandwidth': 4.8056467433197945, 'execution_time': 10.001255308}, {'accessed_bytes': 54626615296, 'bandwidth': 5.08510412623987, 'execution_time': 10.004711553}, {'accessed_bytes': 9999220736, 'bandwidth': 0.9283228070477121, 'execution_time': 10.031532059}]",,,33.341417615381474
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,16,write,-1,10,False,342188097536,31.609666686907666,10.081963317,1.975604167931729,1.825898692804985,"[{'accessed_bytes': 7918845952, 'bandwidth': 0.7359188199098771, 'execution_time': 10.021485795}, {'accessed_bytes': 7918845952, 'bandwidth': 0.7332713996036401, 'execution_time': 10.057667603}, {'accessed_bytes': 7851737088, 'bandwidth': 0.728231597564674, 'execution_time': 10.041448386}, {'accessed_bytes': 15770583040, 'bandwidth': 1.464853663572483, 'execution_time': 10.02659881}, {'accessed_bytes': 15032385536, 'bandwidth': 1.397846948624509, 'execution_time': 10.015402626}, {'accessed_bytes': 53552873472, 'bandwidth': 4.985226289138832, 'execution_time': 10.004560898}, {'accessed_bytes': 7583301632, 'bandwidth': 0.704051742132152, 'execution_time': 10.031222959}, {'accessed_bytes': 52210696192, 'bandwidth': 4.861317331913647, 'execution_time': 10.002432814}, {'accessed_bytes': 53351546880, 'bandwidth': 4.965546107995242, 'execution_time': 10.006452245}, {'accessed_bytes': 15502147584, 'bandwidth': 1.442375618833263, 'execution_time': 10.009528594}, {'accessed_bytes': 9596567552, 'bandwidth': 0.8930581955944861, 'execution_time': 10.007746465}, {'accessed_bytes': 8791261184, 'bandwidth': 0.818317268836503, 'execution_time': 10.005288061}, {'accessed_bytes': 8321499136, 'bandwidth': 0.774740368775194, 'execution_time': 10.003351203}, {'accessed_bytes': 56304336896, 'bandwidth': 5.243014282933871, 'execution_time': 10.001403233}, {'accessed_bytes': 7918845952, 'bandwidth': 0.7373588890486461, 'execution_time': 10.001913735}, {'accessed_bytes': 14562623488, 'bandwidth': 1.351775199227611, 'execution_time': 10.033103143}]",,,33.94062116443228
